filename,num_text_blocks,avg_confidence
receipt_00362.png,6,0.7548399992568496
receipt_00363.png,7,0.7307836328233991
receipt_00364.png,3,0.8618232456879108
receipt_00365.png,5,0.8367932769702747
receipt_00366.png,7,0.9032336851315839
receipt_00367.png,5,0.6876359798014164
receipt_00368.png,5,0.9296545863151551
receipt_00369.png,2,0.6566437091678381
receipt_00370.png,6,0.9210115460058054
receipt_00371.png,4,0.8045857017859817
receipt_00372.png,6,0.8220788097629944
receipt_00373.png,4,0.9709603053051978
receipt_00374.png,2,0.9877755772322416
receipt_00375.png,5,0.7143392455298454
receipt_00376.png,3,0.8701344194511572
receipt_00377.png,5,0.9776812791824341
receipt_00379.png,5,0.9719923795084469
receipt_00380.png,5,0.8936873435974121
receipt_00381.png,4,0.9332732763141394
receipt_00382.png,6,0.7867525940140089
receipt_00383.png,2,0.863370812498033
receipt_00384.png,4,0.9574947655200958
receipt_00385.png,5,0.8535469073336571
receipt_00386.png,7,0.5419527347871086
receipt_00387.png,4,0.9677542708814144
receipt_00388.png,4,0.938147817772915
receipt_00389.png,6,0.8565055417517821
receipt_00390.png,5,0.841887789964676
receipt_00391.png,5,0.9652285173535347
receipt_00392.png,5,0.7068185083568096
receipt_00393.png,5,0.8239670472219587
receipt_00394.png,7,0.884460125883509
receipt_00395.png,4,0.9865243209642358
receipt_00396.png,4,0.9257899392396212
receipt_00398.png,3,0.749251532057921
receipt_00399.png,4,0.9838116513565183
